"reviewerID"^"productID"^"positiveVotes"^"negativeVotes"^"reviewText"^"ratingGiven"^"reviewTime"
Nancy, ^46506748^2^0^"The gal that got this book as a present just loved it.  Nice big designs, with just enough crazy flowers and swirls to go with.  Bit hit!"^5^December 20, 2016
coyote, ^46506748^1^0^"Like this book very much. Alot to color."^5^April 3, 2016
Ak68, ^14960763^3^1^"Good Illustrationen help to understand and imagine much better."^5^August 23, 2012
TheQueenofQuiteALot, ^14960763^3^0^"I purchased this for my grandchildren who live in another state. I have not sent it to them yet, but I think they will enjoy all the questions and answers. Well done! Parents, as well as their children, will enjoy reading through this informative hardcover book. National Geographic is a great publishing firm."^5^September 21, 2014
grandmommyG, ^14960763^3^2^"Great book, my 4 year old grandbaby loves the pictures. Lots of questions and great answers. Only one issue, on page 18 there is the question of why does grandma have wrinkles. I have known a few grandmas and a few kids in my day, and never once have I ever heard any child ask that question. Kids usually don't think of stuff like that on their own, they just love you for being you. Why not just talk about the shar-pei (dog) and leave the grandmas out of it?"^5^February 6, 2015
reece17, ^14960763^2^1^"Lots of great information for my 6 year old son to take in. He enjoys learning about all of the different subjects in the book. I do too! :)"^5^December 30, 2013
Bojangles, ^4859215^1^0^"Large pictures are great for carpet time read alouds. Students enjoy seeing Flat Stanley in color instead of black and white in the paperback version."^5^January 26, 2016
daboyz, ^4304466^6^0^"low cost, easy to buy, free shipping. NLT is the best version of the Bible out there."^4^November 20, 2010
shiner500, ^4304466^6^0^"Nice Bible and nice pages"^5^June 26, 2011
eddie51, ^4304466^5^1^"just read it have glossary and concordance , more backup info than most paperback anything... gods word in easy to read and understand english"^5^May 15, 2014
mommybowles, ^4304466^3^0^"This Bible is great, especially for the price."^5^April 18, 2013
Newtex, ^21103998^6^0^"Great story, not full of trash and a fun read. Book came on time and in good condition. Would recommend and looking forward to the next in the series."^5^January 4, 2013
Ameliareader, ^21103998^4^0^"I loved this book and couldn't wait to start reading the second in the series, as a matter of fact I didn't, I downloaded the second one instantly upon finishing the first. This is the type of book that you can't read fast enough because you can't wait to see what happens next. Yes, it's sort of a sappy romance, but for those of you that like that type of book (like me), it's a great read!!"^5^January 6, 2015
DisneyBride2011, ^21103998^1^0^"As an adult I thoroughly enjoyed this series"^5^October 15, 2013
Nursing, ^8096365^12^0^"The Edward/Bella love story takes an interesting twist. This book is darker than Twilight, but still a great read. Jacob's character develops greatly in this book. You'll either love him or hate him. You be judge. READ IT!"^5^February 24, 2009
BonnieC, ^8096365^8^0^"I read this book in exactly 1 week....its great i am a moderate reader and i couldnt put it down....not that i made this mistake but remember when buying this book that it is thhe 2nd book in the series i wouldnt suggest reading it if you havent already read twilight!
these books are addictive...i feel like i know the characters! these books seem intimidating b/c of the size but i read these faster than normal books!
the only complaint i have about new moon is that it is a little confusing at the end in italy! i felt like i had missed something... just keep reading and it clears out!
i love this book and the rest of the twilight series! biy it...its cheaper here than anywhere ive looked"^5^November 19, 2007
DeltaDawn8504, ^8096365^8^0^"I just seen the movie for the first time 2 weeks ago and instantly fell in love with it! I couldn't wait to see the second movie so I went out to buy the books (I hear they are better anyways) and I will say that I can't put it down! after seeing the movie and then picking up the second book, I can picture all their faces, and locations and it is simply amazing! I get lost in the story. I was never a big reader before, couldn't even read so much as a magazine article without getting completely bored, but I bought these books and I don't know why I hadn't bought them sooner! a twilight fan or not, I think everyone should read these books, they are amazing!"^5^September 16, 2009
coda1004, ^8096365^5^10^"I waited for seven days to recieve my book. I checked the mail everyday. i was very happy to see the mail man slip the brown packing in my mail bax. I raced to the mailbox to retrieve my package. As i open the package to start my reading, to my surprise, It was in Spanish. I was so upset. No where in the advertising did it say that i was Going to get a book in spanish. so i think that walmart should explain there products betters. i was however pleased with the return and exchanged policy."^1^December 8, 2008
Twilightmama, ^8096365^4^1^"Was very excited when I recieved the book.I am just 5 chapters away from finishing and am expecting the third Eclipse any day now.Overall I am in love with the books and will be a fan for life."^4^March 31, 2009
Indichick18, ^8096365^4^0^"I am THE biggest fan of Twilight and I love all of the books. I know it's not exactly helpful but there is nothing bad I can say about this book or any of the other books in the series, they are all very well-written and captivating."^5^July 2, 2011
Muffet, ^8096365^3^0^"I really love The Twilight Saga!!!! I was very pleased with this book. Everybody should own them. I could not put it down."^5^May 14, 2009
MissFreedom, ^8096365^2^0^"While I started out NOT wanting to join the hype and pre-teens that surround the 'Twilight' series (since I could be those girls' mother), I gave in by reading the first book, and when I couldn't put it down, I had to buy the next, 'New Moon.' Again, Meyer weaves her web of fantasy without losing the main point: love and the troubles that sometime face it. It's a great book (and series) for anyone to read. It's an escape from reality, but not so far that you cannot relate to it."^4^March 29, 2010
redsandy, ^8096365^2^0^"i enjoyed reading it"^5^December 29, 2008
Michelle008, ^8096365^2^0^"New moon by Stephenie Meyer, a 547 page book of greatness. Once I had read the first twilight book, I knew the next one would only get better. From the start, the book had me attached. It is full of suspense and romance. Edward and Bella's love is anything but easy, but they somehow manage to work things out. As readers may already know, Edward is a vampire and Bella is just a normal human being. She finds herself having to go through several obstacles in order to be with her one true love. The obstacles she had to face were not easy either, she got herself into a situation where shes dating a vampire lives off of blood, especially human blood, Bella is a human. The plot was so intense for me that my jaw dropped. I couldn't believe what was just about to happen. In order to find and experience what I experienced, you need to read the book, you won't regret it. I personally love romantic story's so if you are someone like me, I would totally recommend this book. Not to mention the suspense that is also included. I give this book 5 stars for various reasons but mainly because it kept me wanting more and more. The ending left me in suspense so I am definitely going to go on to the next book. I can't even imagine what the next book has in store for us readers, I would recommend starting with the first book of the series though, that way you readers can actually understand everything."^5^May 24, 2013
annett, ^8096365^1^7^"Ok I read Twilight I still don't get to see Edward tell his side of the story. So I figure it is Bella's Story. Now I read 'New Moon' I was disappointed that it is Jacob telling the story. He become a werewolf. Something not by choice and he hate it. I need to know why Bella suddenly become so whining, selfish and weak in this book. I can see in this book that Jacob is her bestfriend and she is just using him for replacement. What a dork. What about the rest of the boys and other at her school. They asked her out in the previous book. Why they suddenly disappear from this novel. The book is good but the story is so slow and I get impatient and skip to the ending to finish it."^3^February 16, 2009
MOOSE9686, ^8096365^1^0^"Good read, fast and hard to put down."^5^January 21, 2014
^8096365^1^1^"Not much is needed to explain how great this book is. I could re-read it everyday, it never looses its intrest. You completely fall in love with the characters but one must read twilight first! It may seem like a chick/romance book but I got my mom AND dad to read it!"^5^July 21, 2007
EireLady, ^8096365^1^0^"A lot of people say that this is the most depressing book in the series because of all the sad things that happen in it, but it's my favorite one. This takes place before the series goes downhill in Eclipse and Breaking Dawn, and before Bella becomes unbearable. I love books that explore deep human emotions, and this is one of them. It's not an excellent piece of literature to be sure, but I like to read it anyway. I loved it how, with the two main characters being apart, we got to see how much Bella really loves Edward and how attached she is to him. It was heartbreaking and interesting to see how Bella got through and what she did with half of her soul missing. Hey, the tone of the book fits my mood when I'm down, so it kind of helps to read about someone who's going through a harder time than I am."^4^November 11, 2009
rose81012, ^8096365^1^0^"came fast and in good condition"^5^March 10, 2014
RayBabe, ^8096365^0^4^"This book was difficult for me to read at times. Edward leaves and Bella sinks into a downward spiral. Her pain is so real and gut-wrenching to read. But an old friend, Jacob Black, appears and helps Bella in her healing process and she starts to believe another life is possible for her. Jacob is warm, kind, loving and funny. It was good to get to know his character, but Edward already has my heart. I was stressing that I wouldn't see Edward anymore, but fate changes everything and with it brings a return of Edward. Not quite as good as Twilight, but still a must read!"^4^August 30, 2007
^2377138^13^3^"I remember reading this when I was a little girl.. My daughter is almost 7 and loves to read. She absolutely loves the silly stories and poems in this book. I'm constantly having to tell her to put it down! I would definately recommend this book to other parents."^5^February 13, 2008
gianna1979, ^2377138^5^27^"Let me say that my family and I have a great sense of humor but...
I can not imagine exposing a child to this book and I have to wonder about the author...I gave it one star only because this site does not allow NO stars.
The first thing I read was a full page about how someone ate a baby and her things would have to be given away and how they would not have to wipe her nose any more or check to see if she was dry...
Then there is the delightful little thing about a person not having anything to put in stew so they will cook themselves and not scream while they are being boiled..and it reminds you to enjoy them with crackers...
There is the happy little mood-lifter about the Googies, who come to buy children....50 cents for the fat ones, thirty cents for the clean ones and so on....
Can't forget the kid who is grabbed by an eagle and 'he dropped me in a boiling lake a thousand miles wide and you'll never guess what I did then--I DIED.'
Can not overlook the one about being eaten by a boa constrictor.."^1^February 26, 2012
Bookismom, ^2377138^5^3^"I grew up reading these poems with my grandmother and I have such fond memories of many of them. I bought this book for my four year old daughter and have been reading it to her every night before bed. She already has favorites and enjoys the funny and quirky poetry. Definitely a great buy!"^5^September 9, 2011
Flipz, ^2377138^2^0^"My grand daughter 6 years old loves it"^4^May 10, 2016
Sewer, ^2377138^1^0^"One of my favorites as a kid & excited to give to my kids."^5^December 24, 2016
Leandrathal, ^2377138^1^0^"My 5 year old loves it! I remembered reading it and enjoying it as a child. Full of funny little stories and poems."^5^September 29, 2016
tonie49, ^2377138^1^0^"I'm a teacher, I remember Shel Silverstein as a child. Mr. Silverstein was an awesome poet, his poetry is very descriptive. 1/2 the price of Barnes and Nobles.com."^5^January 7, 2013
Bri345, ^2377138^1^0^"This is one of my favorite books! I just had a little girl and I bought it for her for when shes older. The poems and stories are so fun for adults and children. Everyone gets a different meaning out of them."^5^December 28, 2016
TheBookReviewer, ^55160136^1^0^"5 kids end up  in detention, 1 dies, 4 framed for murder. This book follows the life of Bronwyn, Addie, Nate, and Cooper while being framed for murder. There's murder, heartbreak, and deception. A must read for any teenager."^5^September 18, 2017
TheAngelSoldier, ^5512335^6^0^"This is probably one of the best books out there in my opinion to help you discover your strengths but you will get what you pay for, a lot of work still needs to be done on your own though. If I had to buy it again, I would, I just wish the test that you pay for could be taken as many times as you possibly want to. You can only take the test once and that's it. I'm happy overall because this book can lead to more sources like being coached by Gallup coaches. But that's worth more than a a few bucks, we're taking a few hundred bucks and for me that's where I think the real finding out your own strengths lives. Thank you !!!"^3^March 8, 2013
mcd22, ^5512335^6^3^"Great book...used it for a Master's level course and all participant's found some insight into themselves."^5^August 24, 2009
LiveLonger, ^5512335^5^0^"This book was very helpful with finding out your strenghts that we usually pay no attentions to, I recomended this book to all my friends. It's easy to read and very helpful."^5^August 7, 2009
IntegrityZone, ^5512335^4^0^"The StrengthsFinder helps people understand how they execute tasks, build relationships, influence others, and think to solve problems. Can you describe how you do those things? Talent is difficult to describe. What I love most about this product is your report is unique - even if we shared the same strengths, the descriptions of those strengths would differ. Worth every penny - I help individuals and teams use this tool to become more collaborative and higher performing. Buy new - the code can only be used once."^5^February 7, 2011
Noah64, ^5512335^3^0^"I had borrowed a copy of the progenitor book 'Now, Discover Your Strengths' from a friend and found it somewhat interesting. That copy's test access code had been used, so I purchased this book solely to get a code for taking the test. I would have gladly paid the same amount to just take the test, but buying a book is the only way to get access.

While reading the older edition, I wrote down what I considered to be my top five strengths. The list from the test did not overlap at all with my list. I could see how my answers led to the results given, but I'm not persuaded that the test is more accurate than my self-assessment."^2^January 6, 2012
shoppinginNJ11, ^5512335^2^0^"While the results were helpful, I am glad I purchased at Walmart cause if I had paid more, it wouldn't have been worth it. You need to buy the book to get a code and then the website gives you the same result info as the book contains. Strengthfinders should just allow you to buy an access code to take the test. I have yet to go to the other sites as prescibed from the results."^4^March 15, 2011
Themareducks, ^5512335^2^0^"I've used Walmart.com to order numerous products, and have never had anything but good things to say about it. It only took a couple of days to get my 'Strengths Finder 2.0' order to me...outstanding! As far as the 'strengths finder 2.0' book itself...it is one of the greatest books I've read. Even better is gives you an access code to take a personal strengths assessment, and provides a detailed analysis that is spot on. I would highly recommend this book to anyone!"^5^December 20, 2011
sintegleska, ^5512335^2^1^"This book is an easy read which makes all of the information contained even more relevant for those of us who are eager to learn more about transitioning to new careers."^5^November 4, 2009
WildFizziBill, ^5512335^1^1^"I priced this product at other book stores, and Walmart's price blew the others out the water. This book is a great buy if you want to get to know yourself or your partner better (give it as a gift)."^4^March 16, 2011
Brandon, ^5512335^1^2^"A must read for everyone desiring to maximize their strengths in the workplace."^5^January 25, 2017
587moseley, ^5512335^1^1^"Do you want to find out your strengths and weaknesses? This book is right on point. It is amazing how accurate the results are!"^5^February 16, 2011
Read4Success, ^5512335^0^3^"The on-line assessment that accompanies the book when purchased new is beneficial to avid readers like myself who desire to change the world among them while becoming better individuals and citizens themselves. The overall content of the book is still under scrutiny."^5^September 25, 2009
mds4906, ^5738954^5^3^"I loved this book as a kid, so now I am sharing this story with my nephew."^4^September 11, 2015
Gramma, ^5738954^3^0^"I did not read the book, nor do I have any intention of reading it, but I can tell you that my 8 year old granddaughter thinks it is a great book. She wanted it, so I bought it for her. She loves it so I assume most kids of the same age would also."^5^December 28, 2015
sandra1960, ^914388^2^1^"Great photos, descriptions, etc, in a small, compact book."^4^January 12, 2015
4chocolate, ^455074^11^1^"I purchased this as a gift for my daughter's teacher. The $3.00 price was good and it was listed as 'Format: Hardcover' and '24 pages.' Upon review now it does say (right below the star rating) 'Board Books.' When it arrived, I was surprised it was a BOARD BOOK, not the standard format. I checked the website just now and presumably the full-size format book is also listed for $6 as 'hardcover' but it is 72 pages. What are we missing?

This is a good value if you want a BOARD BOOK, but I would hope Walmart would differentiate better on the website by changing it from 'Format: Hardcover' to 'Format: Board Book.'"^3^December 30, 2009
Sandra, ^455074^6^0^"This is a great teaching book to help beginners learn to read."^5^June 20, 2016
noprob, ^455074^5^4^"I have had this book for 18 years, and it was so well loved, that a new book was required. My younges child is 2, and she deserved a great book that wasn't tattered."^5^March 30, 2011
momtutuboys, ^455074^4^0^"My son is 2 and I have an 8 month old. This book is perfect for them. They love the rhymes and illustrations, yet they cannot destroy the book. I'll be able to read this book to my 2 year old, and have it survive in order to read to my 8 month old!"^5^May 1, 2011
dlsstarsfan, ^455074^3^0^"I love Dr Suess and was surprised to receive a very small version of the book for the price. it is about 3 by 4 rather than the larger versions of my childhood. Again, my granddaughter likes it so that is really all that matters."^4^January 13, 2009
cuneo13, ^455074^3^1^"Hop on Pop is a wonderful story of splendid rhyming written by the infamous Dr. Seuss. Both of our boys love looking at the great illustrated pages, and reading again, and again each story page. There is even an audio book available online that is read by David Hyde Pierce. It is quite the activity to listen to the audio and turn page after page with your children."^5^October 17, 2009
Raleighmomof1, ^455074^3^0^"I gave this to my son for his 1st birthday. My son loves this little board book! We have had it for 2 months now, and this gets read almost every day! This is a simple book for babies and toddlers. Each picture has 2 simple words and 1 short sentence. My son will walk holding onto my hands and I'll quote the book 'Walk, Walk. We like to walk. Talk, Talk. We like to talk.' He also has the original (full version) of Hop on Pop, and he likes that as well. Great book--would definitely recommend!!"^5^October 1, 2011
LittleRedRidingHoodLULU, ^455074^2^0^"I bought this book for my almost 2 year old granddaughter to give to her dad for fathers day.she opened it to pg.7 showed the photos & words mouse on house & next page house on mouse.she was able to say what she saw & we read the words together. Dr. Seuss has the best books. .The ONLY PROBLEM WAS WHEN IT ARRIVED IT WAS IN A THICK PAPER PACKAGE ,THE BOOK WAS BENT IN THE MIDDLE.I WOULD HAVE RETURNED IT BUT I NEEDED IT ASAP.Next book I purchase I'll do site to store"^5^June 26, 2013
HappyWineCabinetOwner, ^455074^2^0^"Good Quality book, hard pages so baby doesn't tare them. I would highly recommend it."^5^March 24, 2011
Beth124, ^455074^1^0^"Easy to hold and tote for little ones. Abbreviated version of the full-sized book, so better for attention span. Love it!"^5^March 24, 2011
lexi2907, ^455067^4^0^"This is one of my 4 year old daughter's favorite books. I've been reading it to her since she was 1. I had the little board book. It's still good, however from reading it sooo much (even though we have HUNDREDS of other books!), it was kind of worn. So I figured for the price of a hard covered copy, I couldn't go wrong. I was right! It has more pages, (72) than the board book which is always a plus. Thanks again Walmart for your wonderful products and prices as always! Andrea"^5^March 30, 2011
2012Grandma, ^455067^2^0^"i bought this book for my grandson... i loved it when i was younger and had to make sure my grandson gets to read it too.. could not find this book anywhere so thank you Walmart for carrying this book"^5^September 16, 2013
Mamaof2darlings, ^455067^1^0^"This is such a cute book! Love Dr. Suess books"^5^December 18, 2014
rachelfoftx, ^455067^1^2^"Great book...cant go wrong with dr.Seuss"^5^December 7, 2014
calicorose, ^5191328^6^1^"I've been reading these books to my two girls and son in the evenings before they go to bed. My husband even sits in to listen. We all have been enjoying these very amusing stories. I totally recommend this set and the price is very reasonable. I'm hoping to find Volume 2 sometime after we have gone through this one!"^5^January 21, 2011
RedBne, ^5191328^2^0^"i got this for a 10 yr old. i felt that it would be perfect for their age range. they have seen the movie so i thought it would be even better for them to have the opportunity to read all the books."^4^October 12, 2012
jrhe, ^5191328^0^1^"Gets here off the electronics! The time it took to get to the store was not good. Though I ordered it a few days before her birthday it took a week past it to get here!"^4^October 10, 2014
Marygoo, ^46506748^10^0^"I absolutely love these coloring books! With my crazy busy schedule coloring really helps me relax"^5^November 20, 2015
catmomser, ^46506748^9^2^"Bought this for a friend. Liked it so much, bought one for another friend and one for myself."^5^March 10, 2016
Suelvscoloring, ^46506748^8^0^"Im an avid colorist. I have this plus many of Thaneeya McArdle coloring books. The pages are one sided and perforated. The pictures are fun and are hrs of relaxation. I highly recommend this and all of her books."^5^July 16, 2016
sandy, ^46506748^8^0^"I am a senior so didn't go ino detail when using colored pencil crayons, or markers. Loved all the messages and have some up on my walls."^5^April 25, 2016
Shuffy81, ^46506748^8^0^"awesome coloring, not difficult just relaxing mantras !"^5^January 11, 2016
Snoopy, ^46506748^7^0^"Excellent, clear images to color -- I used colored pencils and markers both. Relaxing way to use free time instead of just sitting. Even my 95-year-old Mom enjoys it!"^5^April 18, 2016
Cindy, ^46506748^3^0^"The inspirational quotes make you feel good while coloring."^5^October 7, 2016
lildabbers, ^46506748^2^0^"Bought these for my older (11 and 13) granddaughters.  They really like the pictures and are planning to display them in their rooms.  Very nice positive sayings..just right for their young minds!"^5^December 28, 2016
Beachin, ^46506748^2^0^"Good for the younger teens who don't quite like all the intricate lines. It's just enough and cute sayings on every page."^5^December 23, 2016
Kris33, ^46506748^2^0^"I really liked this book :)"^5^October 27, 2016
MISTY, ^46506748^2^0^"Has great pics.All is my favs."^5^November 29, 2016
Nancy, ^46506748^2^0^"The gal that got this book as a present just loved it.  Nice big designs, with just enough crazy flowers and swirls to go with.  Bit hit!"^5^December 20, 2016
coyote, ^46506748^1^0^"Like this book very much. Alot to color."^5^April 3, 2016
Ak68, ^14960763^3^1^"Good Illustrationen help to understand and imagine much better."^5^August 23, 2012
TheQueenofQuiteALot, ^14960763^3^0^"I purchased this for my grandchildren who live in another state. I have not sent it to them yet, but I think they will enjoy all the questions and answers. Well done! Parents, as well as their children, will enjoy reading through this informative hardcover book. National Geographic is a great publishing firm."^5^September 21, 2014
grandmommyG, ^14960763^3^2^"Great book, my 4 year old grandbaby loves the pictures. Lots of questions and great answers. Only one issue, on page 18 there is the question of why does grandma have wrinkles. I have known a few grandmas and a few kids in my day, and never once have I ever heard any child ask that question. Kids usually don't think of stuff like that on their own, they just love you for being you. Why not just talk about the shar-pei (dog) and leave the grandmas out of it?"^5^February 6, 2015
reece17, ^14960763^2^1^"Lots of great information for my 6 year old son to take in. He enjoys learning about all of the different subjects in the book. I do too! :)"^5^December 30, 2013
Bojangles, ^4859215^1^0^"Large pictures are great for carpet time read alouds. Students enjoy seeing Flat Stanley in color instead of black and white in the paperback version."^5^January 26, 2016
daboyz, ^4304466^6^0^"low cost, easy to buy, free shipping. NLT is the best version of the Bible out there."^4^November 20, 2010
shiner500, ^4304466^6^0^"Nice Bible and nice pages"^5^June 26, 2011
eddie51, ^4304466^5^1^"just read it have glossary and concordance , more backup info than most paperback anything... gods word in easy to read and understand english"^5^May 15, 2014
mommybowles, ^4304466^3^0^"This Bible is great, especially for the price."^5^April 18, 2013
Newtex, ^21103998^6^0^"Great story, not full of trash and a fun read. Book came on time and in good condition. Would recommend and looking forward to the next in the series."^5^January 4, 2013
Ameliareader, ^21103998^4^0^"I loved this book and couldn't wait to start reading the second in the series, as a matter of fact I didn't, I downloaded the second one instantly upon finishing the first. This is the type of book that you can't read fast enough because you can't wait to see what happens next. Yes, it's sort of a sappy romance, but for those of you that like that type of book (like me), it's a great read!!"^5^January 6, 2015
DisneyBride2011, ^21103998^1^0^"As an adult I thoroughly enjoyed this series"^5^October 15, 2013
Nursing, ^8096365^12^0^"The Edward/Bella love story takes an interesting twist. This book is darker than Twilight, but still a great read. Jacob's character develops greatly in this book. You'll either love him or hate him. You be judge. READ IT!"^5^February 24, 2009
BonnieC, ^8096365^8^0^"I read this book in exactly 1 week....its great i am a moderate reader and i couldnt put it down....not that i made this mistake but remember when buying this book that it is thhe 2nd book in the series i wouldnt suggest reading it if you havent already read twilight!
these books are addictive...i feel like i know the characters! these books seem intimidating b/c of the size but i read these faster than normal books!
the only complaint i have about new moon is that it is a little confusing at the end in italy! i felt like i had missed something... just keep reading and it clears out!
i love this book and the rest of the twilight series! biy it...its cheaper here than anywhere ive looked"^5^November 19, 2007
DeltaDawn8504, ^8096365^8^0^"I just seen the movie for the first time 2 weeks ago and instantly fell in love with it! I couldn't wait to see the second movie so I went out to buy the books (I hear they are better anyways) and I will say that I can't put it down! after seeing the movie and then picking up the second book, I can picture all their faces, and locations and it is simply amazing! I get lost in the story. I was never a big reader before, couldn't even read so much as a magazine article without getting completely bored, but I bought these books and I don't know why I hadn't bought them sooner! a twilight fan or not, I think everyone should read these books, they are amazing!"^5^September 16, 2009
coda1004, ^8096365^5^10^"I waited for seven days to recieve my book. I checked the mail everyday. i was very happy to see the mail man slip the brown packing in my mail bax. I raced to the mailbox to retrieve my package. As i open the package to start my reading, to my surprise, It was in Spanish. I was so upset. No where in the advertising did it say that i was Going to get a book in spanish. so i think that walmart should explain there products betters. i was however pleased with the return and exchanged policy."^1^December 8, 2008
Twilightmama, ^8096365^4^1^"Was very excited when I recieved the book.I am just 5 chapters away from finishing and am expecting the third Eclipse any day now.Overall I am in love with the books and will be a fan for life."^4^March 31, 2009
Indichick18, ^8096365^4^0^"I am THE biggest fan of Twilight and I love all of the books. I know it's not exactly helpful but there is nothing bad I can say about this book or any of the other books in the series, they are all very well-written and captivating."^5^July 2, 2011
Muffet, ^8096365^3^0^"I really love The Twilight Saga!!!! I was very pleased with this book. Everybody should own them. I could not put it down."^5^May 14, 2009
MissFreedom, ^8096365^2^0^"While I started out NOT wanting to join the hype and pre-teens that surround the 'Twilight' series (since I could be those girls' mother), I gave in by reading the first book, and when I couldn't put it down, I had to buy the next, 'New Moon.' Again, Meyer weaves her web of fantasy without losing the main point: love and the troubles that sometime face it. It's a great book (and series) for anyone to read. It's an escape from reality, but not so far that you cannot relate to it."^4^March 29, 2010
redsandy, ^8096365^2^0^"i enjoyed reading it"^5^December 29, 2008
Michelle008, ^8096365^2^0^"New moon by Stephenie Meyer, a 547 page book of greatness. Once I had read the first twilight book, I knew the next one would only get better. From the start, the book had me attached. It is full of suspense and romance. Edward and Bella's love is anything but easy, but they somehow manage to work things out. As readers may already know, Edward is a vampire and Bella is just a normal human being. She finds herself having to go through several obstacles in order to be with her one true love. The obstacles she had to face were not easy either, she got herself into a situation where shes dating a vampire lives off of blood, especially human blood, Bella is a human. The plot was so intense for me that my jaw dropped. I couldn't believe what was just about to happen. In order to find and experience what I experienced, you need to read the book, you won't regret it. I personally love romantic story's so if you are someone like me, I would totally recommend this book. Not to mention the suspense that is also included. I give this book 5 stars for various reasons but mainly because it kept me wanting more and more. The ending left me in suspense so I am definitely going to go on to the next book. I can't even imagine what the next book has in store for us readers, I would recommend starting with the first book of the series though, that way you readers can actually understand everything."^5^May 24, 2013
annett, ^8096365^1^7^"Ok I read Twilight I still don't get to see Edward tell his side of the story. So I figure it is Bella's Story. Now I read 'New Moon' I was disappointed that it is Jacob telling the story. He become a werewolf. Something not by choice and he hate it. I need to know why Bella suddenly become so whining, selfish and weak in this book. I can see in this book that Jacob is her bestfriend and she is just using him for replacement. What a dork. What about the rest of the boys and other at her school. They asked her out in the previous book. Why they suddenly disappear from this novel. The book is good but the story is so slow and I get impatient and skip to the ending to finish it."^3^February 16, 2009
MOOSE9686, ^8096365^1^0^"Good read, fast and hard to put down."^5^January 21, 2014
^8096365^1^1^"Not much is needed to explain how great this book is. I could re-read it everyday, it never looses its intrest. You completely fall in love with the characters but one must read twilight first! It may seem like a chick/romance book but I got my mom AND dad to read it!"^5^July 21, 2007
EireLady, ^8096365^1^0^"A lot of people say that this is the most depressing book in the series because of all the sad things that happen in it, but it's my favorite one. This takes place before the series goes downhill in Eclipse and Breaking Dawn, and before Bella becomes unbearable. I love books that explore deep human emotions, and this is one of them. It's not an excellent piece of literature to be sure, but I like to read it anyway. I loved it how, with the two main characters being apart, we got to see how much Bella really loves Edward and how attached she is to him. It was heartbreaking and interesting to see how Bella got through and what she did with half of her soul missing. Hey, the tone of the book fits my mood when I'm down, so it kind of helps to read about someone who's going through a harder time than I am."^4^November 11, 2009
rose81012, ^8096365^1^0^"came fast and in good condition"^5^March 10, 2014
RayBabe, ^8096365^0^4^"This book was difficult for me to read at times. Edward leaves and Bella sinks into a downward spiral. Her pain is so real and gut-wrenching to read. But an old friend, Jacob Black, appears and helps Bella in her healing process and she starts to believe another life is possible for her. Jacob is warm, kind, loving and funny. It was good to get to know his character, but Edward already has my heart. I was stressing that I wouldn't see Edward anymore, but fate changes everything and with it brings a return of Edward. Not quite as good as Twilight, but still a must read!"^4^August 30, 2007
^2377138^13^3^"I remember reading this when I was a little girl.. My daughter is almost 7 and loves to read. She absolutely loves the silly stories and poems in this book. I'm constantly having to tell her to put it down! I would definately recommend this book to other parents."^5^February 13, 2008
gianna1979, ^2377138^5^27^"Let me say that my family and I have a great sense of humor but...
I can not imagine exposing a child to this book and I have to wonder about the author...I gave it one star only because this site does not allow NO stars.
The first thing I read was a full page about how someone ate a baby and her things would have to be given away and how they would not have to wipe her nose any more or check to see if she was dry...
Then there is the delightful little thing about a person not having anything to put in stew so they will cook themselves and not scream while they are being boiled..and it reminds you to enjoy them with crackers...
There is the happy little mood-lifter about the Googies, who come to buy children....50 cents for the fat ones, thirty cents for the clean ones and so on....
Can't forget the kid who is grabbed by an eagle and 'he dropped me in a boiling lake a thousand miles wide and you'll never guess what I did then--I DIED.'
Can not overlook the one about being eaten by a boa constrictor.."^1^February 26, 2012
Bookismom, ^2377138^5^3^"I grew up reading these poems with my grandmother and I have such fond memories of many of them. I bought this book for my four year old daughter and have been reading it to her every night before bed. She already has favorites and enjoys the funny and quirky poetry. Definitely a great buy!"^5^September 9, 2011
Flipz, ^2377138^2^0^"My grand daughter 6 years old loves it"^4^May 10, 2016
Sewer, ^2377138^1^0^"One of my favorites as a kid & excited to give to my kids."^5^December 24, 2016
Leandrathal, ^2377138^1^0^"My 5 year old loves it! I remembered reading it and enjoying it as a child. Full of funny little stories and poems."^5^September 29, 2016
tonie49, ^2377138^1^0^"I'm a teacher, I remember Shel Silverstein as a child. Mr. Silverstein was an awesome poet, his poetry is very descriptive. 1/2 the price of Barnes and Nobles.com."^5^January 7, 2013
Bri345, ^2377138^1^0^"This is one of my favorite books! I just had a little girl and I bought it for her for when shes older. The poems and stories are so fun for adults and children. Everyone gets a different meaning out of them."^5^December 28, 2016
TheBookReviewer, ^55160136^1^0^"5 kids end up  in detention, 1 dies, 4 framed for murder. This book follows the life of Bronwyn, Addie, Nate, and Cooper while being framed for murder. There's murder, heartbreak, and deception. A must read for any teenager."^5^September 18, 2017
TheAngelSoldier, ^5512335^6^0^"This is probably one of the best books out there in my opinion to help you discover your strengths but you will get what you pay for, a lot of work still needs to be done on your own though. If I had to buy it again, I would, I just wish the test that you pay for could be taken as many times as you possibly want to. You can only take the test once and that's it. I'm happy overall because this book can lead to more sources like being coached by Gallup coaches. But that's worth more than a a few bucks, we're taking a few hundred bucks and for me that's where I think the real finding out your own strengths lives. Thank you !!!"^3^March 8, 2013
